fips,year,total_units
48395,2016,156
48395,2017,157
48395,2018,159
48395,2019,109
48395,2020,225
48395,2021,65
48395,2022,86
48395,2023,46
48395,2024,47
48397,2000,1850
48397,2001,2507
48397,2002,2427
48397,2003,2326
48397,2004,3106
48397,2005,3748
48397,2006,2178
48397,2007,1684
48397,2008,918
48397,2009,1971
48397,2010,974
48397,2011,783
48397,2012,1482
48397,2013,1337
48397,2014,1787
48397,2015,2002
48397,2016,2043
48397,2017,2637
48397,2018,2351
48397,2019,2992
48397,2020,4620
48397,2021,4981
48397,2022,3666
48397,2023,3654
48397,2024,2408
48399,2022,6
48399,2023,6
48399,2024,6
48401,2022,58
48401,2023,24
48401,2024,4
48403,2022,1
48403,2023,0
48403,2024,0
48405,2022,3
48405,2023,2
48405,2024,2
48407,2004,22
48407,2005,8
48407,2006,6
48407,2007,0
48407,2008,8
48407,2009,0
48407,2010,4
48407,2011,5
48407,2012,11
48407,2013,6
48407,2014,3
48407,2015,349
48407,2016,353
48407,2017,465
48407,2018,445
48407,2019,394
48407,2020,457
48407,2021,573
48407,2022,578
48407,2023,549
48407,2024,406
48409,2022,559
48409,2023,488
48409,2024,309
48411,2015,4
48411,2016,3
48411,2017,4
48411,2018,4
48411,2019,6
48411,2020,2
48411,2021,0
48411,2022,0
48411,2023,0
48411,2024,0
48413,2022,0
48413,2023,2
48413,2024,2
48415,2022,2
48415,2023,4
48415,2024,24
48419,2022,2
48419,2023,2
48419,2024,0
48421,2022,17
48421,2023,15
48421,2024,13
48423,2022,1302
48423,2023,1418
48423,2024,795
48425,2022,19
48425,2023,116
48425,2024,56
48427,2022,8
48427,2023,0
48427,2024,0
48429,2022,3
48429,2023,6
48429,2024,2
48435,2004,0
48435,2005,0
48435,2006,0
48435,2007,2
48435,2008,44
48435,2009,1
48435,2010,0
48435,2011,0
48435,2012,0
48435,2013,0
48435,2014,0
48435,2022,0
48435,2023,0
48435,2024,0
48437,2000,NA
48437,2001,0
48437,2002,NA
48437,2003,0
48437,2004,0
48437,2005,0
48437,2006,0
48437,2007,2
48437,2008,0
48437,2009,0
48437,2010,0
48437,2011,0
48437,2012,0
48437,2013,0
48437,2014,0
48437,2022,0
48437,2023,0
48437,2024,0
48439,2000,19683
48439,2001,23801
48439,2002,30186
48439,2003,29945
48439,2004,32056
48439,2005,36767
48439,2006,34223
48439,2007,22225
48439,2008,17840
48439,2009,11287
48439,2010,10187
48439,2011,9794
48439,2012,13918
48439,2013,16257
48439,2014,18435
48439,2022,34334
48439,2023,19363
48439,2024,28458
48441,2022,1580
48441,2023,882
48441,2024,648
48445,2022,3
48445,2023,1
48445,2024,1
48449,2022,25
48449,2023,25
48449,2024,50
48451,2000,494
48451,2001,492
48451,2002,502
48451,2003,530
48451,2004,470
48451,2005,536
48451,2006,974
48451,2007,700
48451,2008,520
48451,2009,1032
48451,2010,360
48451,2011,288
48451,2012,808
48451,2013,1044
48451,2014,1258
48451,2015,484
48451,2016,340
48451,2017,408
48451,2018,524
48451,2019,566
48451,2020,1362
48451,2021,666
48451,2022,644
48451,2023,504
48451,2024,334
48453,2005,26341
48453,2006,30601
48453,2007,23521
48453,2008,18928
48453,2009,10439
48453,2010,8356
48453,2011,11357
48453,2012,23123
48453,2013,28202
48453,2014,16905
48453,2015,27280
48453,2016,25831
48453,2017,32986
48453,2018,37788
48453,2019,41158
48453,2020,52968
48453,2021,56786
48453,2022,50322
48453,2023,43112
48453,2024,21988
48455,2022,5
48455,2023,2
48455,2024,1
48457,2022,16
48457,2023,12
48457,2024,2
48459,2022,8
48459,2023,54
48459,2024,12
48461,2022,0
48461,2023,0
48461,2024,0
48463,2004,54
48463,2005,78
48463,2006,82
48463,2007,56
48463,2008,52
48463,2009,54
48463,2010,22
48463,2011,292
48463,2012,106
48463,2013,56
48463,2014,26
48463,2022,60
48463,2023,38
48463,2024,20
48465,2000,NA
48465,2001,NA
48465,2002,NA
48465,2003,258
48465,2004,236
48465,2022,162
48465,2023,124
48465,2024,79
48467,2022,94
48467,2023,48
48467,2024,56
48469,2000,330
48469,2001,288
48469,2002,424
48469,2003,230
48469,2004,796
48469,2005,285
48469,2006,197
48469,2007,88
48469,2008,61
48469,2009,46
48469,2010,48
48469,2011,118
48469,2012,286
48469,2013,928
48469,2014,1573
48469,2022,404
48469,2023,164
48469,2024,46
48471,2004,635
48471,2005,484
48471,2006,510
48471,2007,161
48471,2008,110
48471,2009,114
48471,2010,1158
48471,2011,154
48471,2012,142
48471,2013,122
48471,2014,438
48471,2022,1008
48471,2023,747
48471,2024,429
48473,2000,392
48473,2001,255
48473,2002,215
48473,2003,240
48473,2004,271
48473,2005,280
48473,2006,259
48473,2007,198
48473,2008,116
48473,2009,43
48473,2010,63
48473,2011,38
48473,2012,73
48473,2013,75
48473,2014,98
48473,2015,260
48473,2016,561
48473,2017,140
48473,2018,220
48473,2019,110
48473,2020,110
48473,2021,182
48473,2022,274
48473,2023,245
48473,2024,671
48475,2022,0
48475,2023,1
48475,2024,6
48477,2022,362
48477,2023,254
48477,2024,176
48479,2000,804
48479,2001,NA
48479,2002,NA
48479,2003,2033
48479,2004,2488
48479,2005,2434
48479,2006,2161
48479,2007,1833
48479,2008,1041
48479,2009,1048
48479,2010,1067
48479,2011,1310
48479,2012,1117
48479,2013,1625
48479,2014,1745
48479,2022,1514
48479,2023,1277
48479,2024,998
48481,2022,292
48481,2023,294
48481,2024,155
48483,2022,0
48483,2023,0
48483,2024,0
48485,2022,640
48485,2023,415
48485,2024,247
48487,2022,4
48487,2023,49
48487,2024,17
48489,2022,116
48489,2023,87
48489,2024,56
48491,2004,8245
48491,2005,11479
48491,2006,14941
48491,2007,11073
48491,2008,5303
48491,2009,3732
48491,2010,3644
48491,2011,3617
48491,2012,6867
48491,2013,6813
48491,2014,7689
48491,2015,9748
48491,2016,10668
48491,2017,11764
48491,2018,12460
48491,2019,13245
48491,2020,16200
48491,2021,28790
48491,2022,20349
48491,2023,15299
48491,2024,10579
48493,2004,33
48493,2005,64
48493,2006,38
48493,2007,44
48493,2008,35
48493,2009,38
48493,2010,88
48493,2011,35
48493,2012,56
48493,2013,105
48493,2014,60
48493,2015,137
48493,2016,88
48493,2017,65
48493,2018,62
48493,2019,60
48493,2020,98
48493,2021,179
48493,2022,185
48493,2023,355
48493,2024,106
48495,2022,2
48495,2023,0
48495,2024,0
48497,2004,363
48497,2005,383
48497,2006,276
48497,2007,205
48497,2008,157
48497,2009,63
48497,2010,47
48497,2011,45
48497,2012,64
48497,2013,119
48497,2014,56
48497,2015,154
48497,2016,124
48497,2017,140
48497,2018,162
48497,2019,487
48497,2020,198
48497,2021,248
48497,2022,862
48497,2023,319
48497,2024,733
48499,2022,22
48499,2023,101
48499,2024,101
48501,2022,2
48501,2023,6
48501,2024,5
48503,2022,9
48503,2023,5
48503,2024,4
48507,2022,1
48507,2023,1
48507,2024,3
49001,2022,122
49001,2023,72
49001,2024,42
49003,2022,810
49003,2023,519
49003,2024,514
49005,2022,2071
49005,2023,1906
49005,2024,1275
49007,2022,126
49007,2023,82
49007,2024,374
49009,2004,23
49009,2005,39
49009,2006,17
49009,2007,9
49009,2008,24
49009,2009,22
49009,2010,10
49009,2011,14
49009,2012,15
49009,2013,6
49009,2014,9
49009,2022,25
49009,2023,31
49009,2024,17
49011,2000,3441
49011,2001,4670
49011,2002,4638
49011,2003,5496
49011,2004,5829
49011,2015,3334
49011,2016,3306
49011,2017,3123
49011,2018,4108
49011,2019,3229
49011,2020,4151
49011,2021,7211
49011,2022,4409
49011,2023,3097
49011,2024,2286
49013,2022,137
49013,2023,163
49013,2024,92
49015,2022,21
49015,2023,80
49015,2024,35
49017,2004,99
49017,2022,74
49017,2023,82
49017,2024,88
49019,2006,118
49019,2007,244
49019,2008,96
49019,2009,88
49019,2010,77
49019,2011,201
49019,2012,126
49019,2013,171
49019,2014,122
49019,2022,202
49019,2023,163
49019,2024,370
49021,2004,908
49021,2005,1495
49021,2006,1057
49021,2007,951
49021,2008,514
49021,2009,301
49021,2010,251
49021,2011,146
49021,2012,156
49021,2013,297
49021,2014,315
49021,2022,1721
49021,2023,852
49021,2024,858
49023,2015,116
49023,2016,125
49023,2017,103
49023,2018,140
49023,2019,91
49023,2020,201
49023,2021,253
49023,2022,207
49023,2023,247
49023,2024,134
49025,2022,401
49025,2023,265
49025,2024,219
49027,2022,111
49027,2023,187
49027,2024,120
49029,2015,114
49029,2016,112
49029,2017,111
49029,2018,117
49029,2019,104
49029,2020,161
49029,2021,198
49029,2022,119
49029,2023,92
49029,2024,284
49031,2022,39
49031,2023,26
49031,2024,20
49033,2004,144
49033,2005,115
49033,2006,193
49033,2007,191
49033,2008,107
49033,2009,124
49033,2010,68
49033,2011,34
49033,2012,41
49033,2013,33
49033,2014,37
49033,2022,71
49033,2023,57
49033,2024,52
49035,2000,8525
49035,2001,9915
49035,2002,10057
49035,2003,12414
49035,2004,11756
49035,2005,13230
49035,2006,10950
49035,2007,7881
49035,2008,6491
49035,2009,7771
49035,2010,4191
49035,2011,5136
49035,2012,5805
49035,2013,8809
49035,2014,9441
49035,2015,11037
49035,2016,14200
49035,2017,11500
49035,2018,13296
49035,2019,17032
49035,2020,17989
49035,2021,16167
49035,2022,13530
49035,2023,13013
49035,2024,5120
49037,2022,168
49037,2023,88
49037,2024,50
49039,2000,321
49039,2001,155
49039,2002,141
49039,2003,96
49039,2004,99
49039,2005,112
49039,2006,162
49039,2007,105
49039,2008,94
49039,2009,84
49039,2010,88
49039,2011,39
49039,2012,77
49039,2013,77
49039,2014,76
49039,2015,89
49039,2016,77
49039,2017,106
49039,2018,113
49039,2019,77
49039,2020,99
49039,2021,454
49039,2022,404
49039,2023,476
49039,2024,360
49041,2022,312
49041,2023,280
49041,2024,152
49043,2004,1146
49043,2005,1203
49043,2006,1066
49043,2007,958
49043,2008,492
49043,2009,735
49043,2010,446
49043,2011,235
49043,2012,204
49043,2013,294
49043,2014,334
49043,2015,402
49043,2016,416
49043,2017,421
49043,2018,534
49043,2019,464
49043,2020,439
49043,2021,600
49043,2022,633
49043,2023,666
49043,2024,573
49045,2004,1015
49045,2005,1210
49045,2006,1065
49045,2007,869
49045,2008,450
49045,2009,346
49045,2010,538
49045,2011,426
49045,2012,505
49045,2013,517
49045,2014,537
49045,2022,1452
49045,2023,1763
49045,2024,1190
49047,2022,178
49047,2023,172
49047,2024,134
49049,2022,16262
49049,2023,12032
49049,2024,7901
49051,2004,489
49051,2005,637
49051,2006,756
49051,2007,840
49051,2008,438
49051,2009,180
49051,2010,491
49051,2011,491
49051,2012,397
49051,2013,699
49051,2014,809
49051,2022,1986
49051,2023,1403
49051,2024,1137
49053,2022,5636
49053,2023,5480
49053,2024,4513
49055,2022,43
49055,2023,26
49055,2024,36
49057,2000,2495
49057,2001,2597
49057,2002,2335
49057,2003,2434
49057,2004,2381
49057,2015,1696
49057,2016,2648
49057,2017,2706
49057,2018,2287
49057,2019,3100
49057,2020,3923
49057,2021,4136
49057,2022,3934
49057,2023,1958
49057,2024,1746
50001,2022,134
50001,2023,108
50001,2024,117
50003,2022,75
50003,2023,77
50003,2024,58
50005,2022,85
50005,2023,102
50005,2024,119
50007,2022,791
50007,2023,1593
50007,2024,1339
50009,2022,36
50009,2023,20
50009,2024,10
50011,2022,219
50011,2023,370
50011,2024,196
50013,2000,39
50013,2001,NA
50013,2002,NA
50013,2003,94
50013,2004,67
50013,2022,34
50013,2023,33
50013,2024,15
50015,2022,493
50015,2023,378
50015,2024,140
50017,2022,39
50017,2023,102
50017,2024,105
50019,2022,185
50019,2023,137
50019,2024,115
50021,2022,113
50021,2023,62
50021,2024,80
50023,2022,248
50023,2023,229
50023,2024,216
50025,2022,137
50025,2023,148
50025,2024,170
50027,2022,131
50027,2023,144
50027,2024,68
51001,2022,269
51001,2023,214
51001,2024,139
51003,2000,NA
51003,2001,1646
51003,2002,NA
51003,2003,1519
51003,2004,1394
51003,2005,1403
51003,2006,1177
51003,2007,1160
51003,2008,759
51003,2009,399
51003,2010,1099
51003,2011,1344
51003,2012,662
51003,2013,819
51003,2014,708
51003,2015,721
51003,2016,1005
51003,2017,710
51003,2018,851
51003,2019,1036
51003,2020,1100
51003,2021,1136
51003,2022,923
51003,2023,820
51003,2024,564
51005,2022,16
51005,2023,130
51005,2024,22
51007,2000,104
51007,2001,NA
51007,2002,192
51007,2003,184
51007,2004,168
51007,2005,282
51007,2006,278
51007,2007,188
51007,2008,120
51007,2009,72
51007,2010,88
51007,2011,44
51007,2012,50
51007,2013,74
51007,2014,80
51007,2015,68
51007,2016,83
51007,2017,110
51007,2018,100
51007,2019,68
51007,2020,108
51007,2021,119
51007,2022,146
51007,2023,104
51007,2024,92
51009,2000,188
51009,2001,254
51009,2002,236
51009,2003,242
51009,2004,255
51009,2015,102
51009,2016,72
51009,2017,116
51009,2018,106
51009,2019,87
51009,2020,117
51009,2021,124
51009,2022,184
51009,2023,216
51009,2024,400
51011,2022,214
51011,2023,194
51011,2024,134
51013,2000,1622
51013,2001,1840
51013,2002,34
51013,2003,14
51013,2004,35
51013,2005,2512
51013,2006,5546
51013,2007,4063
51013,2008,1572
51013,2009,1228
51013,2010,1750
51013,2011,3890
51013,2012,2777
51013,2013,2154
51013,2014,3249
51013,2015,2166
51013,2016,1823
51013,2017,2336
51013,2018,4995
51013,2019,1463
51013,2020,1211
51013,2021,6646
51013,2022,3431
51013,2023,1439
51013,2024,423
51015,2000,934
51015,2001,954
51015,2002,1040
51015,2003,1244
51015,2004,1290
51015,2005,1109
51015,2006,771
51015,2007,644
51015,2008,513
51015,2009,342
51015,2010,600
51015,2011,438
51015,2012,366
51015,2013,362
51015,2014,808
51015,2015,434
51015,2016,387
51015,2017,478
51015,2018,444
51015,2019,766
51015,2020,651
51015,2021,496
51015,2022,510
51015,2023,381
51015,2024,362
51017,2022,26
51017,2023,36
51017,2024,16
51019,2000,936
51019,2001,906
51019,2002,1064
51019,2003,1230
51019,2004,1390
51019,2005,1391
51019,2006,1432
51019,2007,1056
51019,2008,542
51019,2009,472
51019,2010,575
51019,2011,453
51019,2012,554
51019,2013,770
51019,2014,840
51019,2015,604
51019,2016,576
51019,2017,275
51019,2018,173
51019,2019,119
51019,2020,60
51019,2021,141
51019,2022,168
51019,2023,244
51019,2024,337
51021,2022,12
51021,2023,28
51021,2024,14
51023,2000,406
51023,2001,390
51023,2002,388
51023,2003,494
51023,2004,728
51023,2005,546
51023,2006,388
51023,2007,274
51023,2008,208
51023,2009,126
51023,2010,132
51023,2011,110
51023,2012,148
51023,2013,126
51023,2014,150
51023,2022,166
51023,2023,128
51023,2024,142
51025,2022,40
51025,2023,37
51025,2024,26
51027,2022,11
51027,2023,11
51027,2024,8
51029,2000,96
51029,2001,NA
51029,2002,120
51029,2003,148
51029,2004,158
51029,2022,200
51029,2023,168
51029,2024,138
51031,2000,292
51031,2001,NA
51031,2002,NA
51031,2003,388
51031,2004,308
51031,2005,455
51031,2006,428
51031,2007,304
51031,2008,250
51031,2009,239
51031,2010,171
51031,2011,190
51031,2012,556
51031,2013,644
51031,2014,594
51031,2022,454
51031,2023,662
51031,2024,438
51033,2004,617
51033,2005,749
51033,2006,629
51033,2007,469
51033,2008,323
51033,2009,187
51033,2010,182
51033,2011,99
51033,2012,183
51033,2013,168
51033,2014,146
51033,2015,148
51033,2016,164
51033,2017,148
51033,2018,178
51033,2019,203
51033,2020,376
51033,2021,696
51033,2022,540
51033,2023,510
51033,2024,430
51035,2000,322
51035,2001,279
51035,2002,411
51035,2003,337
51035,2004,315
51035,2022,102
51035,2023,84
51035,2024,57
51036,2000,78
51036,2001,84
51036,2002,60
51036,2003,70
51036,2004,88
51036,2005,62
51036,2006,50
51036,2007,31
51036,2008,22
51036,2009,25
51036,2010,31
51036,2011,49
51036,2012,37
51036,2013,25
51036,2014,20
51036,2015,28
51036,2016,32
51036,2017,21
51036,2018,25
51036,2019,21
51036,2020,20
51036,2021,23
51036,2022,21
51036,2023,22
51036,2024,26
51037,2000,160
51037,2001,NA
51037,2002,NA
51037,2003,109
51037,2004,138
51037,2005,118
51037,2006,120
51037,2007,118
51037,2008,72
51037,2009,114
51037,2010,48
51037,2011,68
51037,2012,37
51037,2013,42
51037,2014,26
51037,2015,29
51037,2016,18
51037,2017,21
51037,2018,32
51037,2019,25
51037,2020,24
51037,2021,35
51037,2022,30
51037,2023,52
51037,2024,54
51041,2000,3890
51041,2001,5840
51041,2002,6390
51041,2003,5858
51041,2004,6276
51041,2005,5434
51041,2006,4228
51041,2007,4204
51041,2008,3456
51041,2009,1606
51041,2010,1742
51041,2011,1368
51041,2012,2808
51041,2013,2794
51041,2014,3244
51041,2015,2718
51041,2016,3426
51041,2017,4456
51041,2018,4520
51041,2019,6294
51041,2020,6562
51041,2021,7676
51041,2022,6908
51041,2023,6388
51041,2024,3180
51043,2000,202
51043,2001,278
51043,2002,NA
51043,2003,258
51043,2004,260
51043,2005,442
51043,2006,160
51043,2007,116
51043,2008,91
51043,2009,48
51043,2010,46
51043,2011,34
51043,2012,40
51043,2013,56
51043,2014,52
51043,2015,77
51043,2016,114
51043,2017,106
51043,2018,69
51043,2019,109
51043,2020,156
51043,2021,210
51043,2022,186
51043,2023,62
51043,2024,30
51045,2022,17
51045,2023,23
51045,2024,37
51047,2000,NA
51047,2001,NA
51047,2002,NA
51047,2003,729
51047,2004,1557
51047,2010,18
51047,2011,224
51047,2012,267
51047,2013,350
51047,2014,347
51047,2022,380
51047,2023,588
51047,2024,612
51049,2000,68
51049,2001,98
51049,2002,138
51049,2003,98
51049,2004,106
51049,2005,126
51049,2006,146
51049,2007,98
51049,2008,86
51049,2009,48
51049,2010,40
51049,2011,38
51049,2012,36
51049,2013,40
51049,2014,40
51049,2015,33
51049,2016,34
51049,2017,52
51049,2018,50
51049,2019,52
51049,2020,74
51049,2021,112
51049,2022,108
51049,2023,138
51049,2024,116
51051,2015,10
51051,2016,6
51051,2017,10
51051,2018,4
51051,2019,0
51051,2020,14
51051,2021,16
51051,2022,9
51051,2023,6
51051,2024,14
51053,2000,288
51053,2001,NA
51053,2002,NA
51053,2003,234
51053,2004,248
51053,2005,249
51053,2006,163
51053,2007,109
51053,2008,112
51053,2009,96
51053,2010,118
51053,2011,84
51053,2012,78
51053,2013,73
51053,2014,61
51053,2015,50
51053,2016,59
51053,2017,70
51053,2018,76
51053,2019,78
51053,2020,120
51053,2021,113
51053,2022,84
51053,2023,78
51053,2024,57
51057,2000,82
51057,2001,238
51057,2002,136
51057,2003,188
51057,2004,224
51057,2022,53
51057,2023,57
51057,2024,47
51059,2000,11365
51059,2001,12094
51059,2002,11991
51059,2003,7975
51059,2004,13470
51059,2005,7771
51059,2006,4177
51059,2007,3012
51059,2008,2755
51059,2009,1475
51059,2010,1618
51059,2011,1570
51059,2012,2950
51059,2013,1687
51059,2014,4288
51059,2015,5448
51059,2016,3588
51059,2017,3081
51059,2018,3072
51059,2019,3958
51059,2020,2523
51059,2021,4210
51059,2022,2891
51059,2023,6368
51059,2024,4484
51061,2000,1026
51061,2001,1414
51061,2002,NA
51061,2003,1411
51061,2004,1349
51061,2005,1353
51061,2006,1100
51061,2007,624
51061,2008,250
51061,2009,154
51061,2010,275
51061,2011,326
51061,2012,338
51061,2013,537
51061,2014,516
51061,2015,350
51061,2016,526
51061,2017,725
51061,2018,579
51061,2019,402
51061,2020,384
51061,2021,492
51061,2022,404
51061,2023,442
51061,2024,418
51063,2000,194
51063,2001,210
51063,2002,216
51063,2003,180
51063,2004,188
51063,2022,24
51063,2023,52
51063,2024,43
51065,2000,636
51065,2001,NA
51065,2002,NA
51065,2003,596
51065,2004,605
51065,2005,496
51065,2006,399
51065,2007,340
51065,2008,220
51065,2009,175
51065,2010,190
51065,2011,111
51065,2012,137
51065,2013,168
51065,2014,170
51065,2022,545
51065,2023,204
51065,2024,172
51067,2000,784
51067,2001,936
51067,2002,997
51067,2003,952
51067,2004,946
51067,2005,1245
51067,2006,950
51067,2007,766
51067,2008,488
51067,2009,238
51067,2010,241
51067,2011,217
51067,2012,252
51067,2013,221
51067,2014,224
51067,2022,172
51067,2023,216
51067,2024,116
51069,2000,924
51069,2001,1262
51069,2002,1732
51069,2003,1688
51069,2004,2138
51069,2005,2266
51069,2006,1914
51069,2007,1034
51069,2008,644
51069,2009,560
51069,2010,494
51069,2011,418
51069,2012,528
51069,2013,714
51069,2014,872
51069,2015,766
51069,2016,1582
51069,2017,1322
51069,2018,1432
51069,2019,1542
51069,2020,1356
51069,2021,1374
51069,2022,1314
51069,2023,1596
51069,2024,1338
51071,2022,41
51071,2023,42
51071,2024,27
51073,2000,336
51073,2001,430
51073,2002,494
51073,2003,534
51073,2004,514
51073,2005,576
51073,2006,588
51073,2007,708
51073,2008,362
51073,2009,220
51073,2010,204
51073,2011,186
51073,2012,232
51073,2013,227
51073,2014,280
51073,2015,254
51073,2016,356
51073,2017,340
51073,2018,250
51073,2019,196
51073,2020,217
51073,2021,336
51073,2022,342
51073,2023,170
51073,2024,114
51075,2000,410
51075,2001,492
51075,2002,534
51075,2003,572
51075,2004,592
51075,2005,677
51075,2006,529
51075,2007,371
51075,2008,162
51075,2009,150
51075,2010,120
51075,2011,91
51075,2012,166
51075,2013,274
51075,2014,254
51075,2015,272
51075,2016,253
51075,2017,394
51075,2018,380
51075,2019,420
51075,2020,587
51075,2021,706
51075,2022,650
51075,2023,536
51075,2024,452
51077,2000,NA
51077,2001,NA
51077,2002,NA
51077,2003,148
51077,2004,66
51077,2022,81
51077,2023,72
51077,2024,40
51079,2000,NA
51079,2001,NA
51079,2002,NA
51079,2003,318
51079,2004,311
51079,2005,414
51079,2006,367
51079,2007,348
51079,2008,156
51079,2009,214
51079,2010,465
51079,2011,179
51079,2012,153
51079,2013,241
51079,2014,229
51079,2022,252
51079,2023,249
51079,2024,220
51081,2022,13
51081,2023,12
51081,2024,29
51083,2003,60
51083,2004,102
51083,2022,236
51083,2023,200
51083,2024,144
51085,2000,1894
51085,2001,1780
51085,2002,1896
51085,2003,1706
51085,2004,1132
51085,2005,1065
51085,2006,1004
51085,2007,930
51085,2008,740
51085,2009,514
51085,2010,548
51085,2011,630
51085,2012,972
51085,2013,1192
51085,2014,1038
51085,2015,1486
51085,2016,1166
51085,2017,1218
51085,2018,980
51085,2019,1884
51085,2020,1388
51085,2021,1636
51085,2022,1154
